,Unnamed: 0,Image_Label,Image_Class,Image_Path
0,225,2,Short,./My_Datasets/Classification/PCB-Crop/Short/11_short_06_0.jpg
1,468,2,Short,./My_Datasets/Classification/PCB-Crop/Short/08_short_04_1.jpg
2,324,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_10_1.jpg
3,158,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_01_3.jpg
4,331,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_11_2.jpg
5,118,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_11_1.jpg
6,384,2,Short,./My_Datasets/Classification/PCB-Crop/Short/08_short_05_0.jpg
7,462,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_19_0.jpg
8,338,2,Short,./My_Datasets/Classification/PCB-Crop/Short/07_short_04_2.jpg
9,48,2,Short,./My_Datasets/Classification/PCB-Crop/Short/10_short_05_2.jpg
59,59,2,Short,./My_Datasets/Classification/PCB-200/Short/02164_0_01_06869_06468.bmp
164,164,2,Short,./My_Datasets/Classification/PCB-200/Short/000010_0_03_09760_06073.bmp
85,85,2,Short,./My_Datasets/Classification/PCB-200/Short/000053_0_03_01036_10997.bmp
84,84,2,Short,./My_Datasets/Classification/PCB-200/Short/02646_0_01_05300_03654.bmp
8,8,2,Short,./My_Datasets/Classification/PCB-200/Short/000050_0_03_01036_16319.bmp
41,41,2,Short,./My_Datasets/Classification/PCB-200/Short/000053_0_02_01144_13081.bmp
63,63,2,Short,./My_Datasets/Classification/PCB-200/Short/02283_0_01_09527_11125.bmp
19,19,2,Short,./My_Datasets/Classification/PCB-200/Short/000007_0_02_03171_07733.bmp
61,61,2,Short,./My_Datasets/Classification/PCB-200/Short/000047_0_02_15319_16089.bmp
97,97,2,Short,./My_Datasets/Classification/PCB-200/Short/000050_0_03_01035_16199.bmp
175,175,2,Short,./My_Datasets/Classification/PCB-200/Short/000169_0_02_01673_16380.bmp
186,186,2,Short,./My_Datasets/Classification/PCB-200/Short/000002_0_03_01218_15924.bmp
55,55,2,Short,./My_Datasets/Classification/PCB-200/Short/000050_0_03_01106_15892.bmp
72,72,2,Short,./My_Datasets/Classification/PCB-200/Short/000166_0_03_01099_15965.bmp
107,107,2,Short,./My_Datasets/Classification/PCB-200/Short/000002_0_01_05629_17331.bmp
190,190,2,Short,./My_Datasets/Classification/PCB-200/Short/000005_0_01_04995_16000.bmp
125,125,2,Short,./My_Datasets/Classification/PCB-200/Short/000169_0_02_15390_16159.bmp
