,Image_Label,Image_Class,Image_Path
1703,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_140.bmp
941,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_48.bmp
1238,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_18.bmp
1112,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_208.bmp
229,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_55.bmp
576,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_64.bmp
1445,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_57.bmp
1562,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_241.bmp
1485,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_271.bmp
64,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_58.bmp
645,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_166.bmp
780,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_109.bmp
369,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_125.bmp
13,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_292.bmp
1666,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_107.bmp
596,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_5.bmp
456,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_135.bmp
219,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_270.bmp
1740,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_215.bmp
553,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_254.bmp
1395,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_252.bmp
648,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_142.bmp
1452,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_253.bmp
1567,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_249.bmp
1258,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_81.bmp
1131,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_22.bmp
1264,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_31.bmp
400,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_272.bmp
788,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_245.bmp
170,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_25.bmp
74,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_210.bmp
1272,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_50.bmp
1629,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_284.bmp
1244,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_123.bmp
1319,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_1.bmp
1090,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_111.bmp
1015,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_147.bmp
741,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_150.bmp
1686,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_195.bmp
235,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_193.bmp
1018,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_61.bmp
986,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_293.bmp
1653,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_240.bmp
1745,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_36.bmp
1504,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_39.bmp
585,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_77.bmp
1304,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_59.bmp
905,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_60.bmp
154,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_198.bmp
1659,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_180.bmp
693,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_238.bmp
988,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_117.bmp
1198,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_207.bmp
1235,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_179.bmp
1321,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_95.bmp
1292,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_116.bmp
252,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_189.bmp
1642,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_205.bmp
720,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_243.bmp
159,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_86.bmp
167,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_175.bmp
718,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_218.bmp
26,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_174.bmp
19,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_290.bmp
1661,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_267.bmp
439,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_199.bmp
1747,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_41.bmp
1594,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_97.bmp
562,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_143.bmp
1754,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_13.bmp
617,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_220.bmp
1124,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_291.bmp
1696,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_149.bmp
1087,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_130.bmp
1704,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_85.bmp
1214,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_244.bmp
80,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_155.bmp
107,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_298.bmp
1560,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_300.bmp
305,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_277.bmp
72,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_68.bmp
523,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_74.bmp
54,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_239.bmp
1735,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_99.bmp
1766,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_182.bmp
131,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_84.bmp
951,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_75.bmp
1522,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_213.bmp
500,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_296.bmp
183,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_72.bmp
1391,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_49.bmp
1604,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_138.bmp
148,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_176.bmp
114,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_190.bmp
561,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_235.bmp
371,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_294.bmp
185,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_108.bmp
224,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_226.bmp
911,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_40.bmp
21,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_144.bmp
754,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_163.bmp
819,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_247.bmp
32,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_266.bmp
991,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_87.bmp
136,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_178.bmp
782,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_202.bmp
1359,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_51.bmp
70,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_184.bmp
1212,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_66.bmp
777,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_121.bmp
1297,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_131.bmp
10,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_236.bmp
406,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_17.bmp
313,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_21.bmp
1403,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_192.bmp
670,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_32.bmp
672,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_200.bmp
1733,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_201.bmp
