,Image_Label,Image_Class,Image_Path
147,1,PS,./My_Datasets/Classification/NEU-CLS/PS_64.bmp
1470,1,PS,./My_Datasets/Classification/NEU-CLS/PS_288.bmp
628,1,PS,./My_Datasets/Classification/NEU-CLS/PS_148.bmp
594,1,PS,./My_Datasets/Classification/NEU-CLS/PS_232.bmp
1628,1,PS,./My_Datasets/Classification/NEU-CLS/PS_125.bmp
874,1,PS,./My_Datasets/Classification/NEU-CLS/PS_75.bmp
697,1,PS,./My_Datasets/Classification/NEU-CLS/PS_68.bmp
1694,1,PS,./My_Datasets/Classification/NEU-CLS/PS_73.bmp
1377,1,PS,./My_Datasets/Classification/NEU-CLS/PS_82.bmp
1375,1,PS,./My_Datasets/Classification/NEU-CLS/PS_284.bmp
1166,1,PS,./My_Datasets/Classification/NEU-CLS/PS_227.bmp
1175,1,PS,./My_Datasets/Classification/NEU-CLS/PS_210.bmp
1037,1,PS,./My_Datasets/Classification/NEU-CLS/PS_61.bmp
1174,1,PS,./My_Datasets/Classification/NEU-CLS/PS_28.bmp
1788,1,PS,./My_Datasets/Classification/NEU-CLS/PS_142.bmp
314,1,PS,./My_Datasets/Classification/NEU-CLS/PS_244.bmp
467,1,PS,./My_Datasets/Classification/NEU-CLS/PS_204.bmp
1223,1,PS,./My_Datasets/Classification/NEU-CLS/PS_81.bmp
565,1,PS,./My_Datasets/Classification/NEU-CLS/PS_103.bmp
537,1,PS,./My_Datasets/Classification/NEU-CLS/PS_222.bmp
1652,1,PS,./My_Datasets/Classification/NEU-CLS/PS_291.bmp
956,1,PS,./My_Datasets/Classification/NEU-CLS/PS_207.bmp
1168,1,PS,./My_Datasets/Classification/NEU-CLS/PS_136.bmp
841,1,PS,./My_Datasets/Classification/NEU-CLS/PS_190.bmp
1270,1,PS,./My_Datasets/Classification/NEU-CLS/PS_283.bmp
146,1,PS,./My_Datasets/Classification/NEU-CLS/PS_137.bmp
101,1,PS,./My_Datasets/Classification/NEU-CLS/PS_2.bmp
1768,1,PS,./My_Datasets/Classification/NEU-CLS/PS_226.bmp
1222,1,PS,./My_Datasets/Classification/NEU-CLS/PS_243.bmp
242,1,PS,./My_Datasets/Classification/NEU-CLS/PS_115.bmp
658,1,PS,./My_Datasets/Classification/NEU-CLS/PS_267.bmp
1345,1,PS,./My_Datasets/Classification/NEU-CLS/PS_55.bmp
631,1,PS,./My_Datasets/Classification/NEU-CLS/PS_76.bmp
462,1,PS,./My_Datasets/Classification/NEU-CLS/PS_171.bmp
960,1,PS,./My_Datasets/Classification/NEU-CLS/PS_203.bmp
1664,1,PS,./My_Datasets/Classification/NEU-CLS/PS_100.bmp
1356,1,PS,./My_Datasets/Classification/NEU-CLS/PS_233.bmp
1143,1,PS,./My_Datasets/Classification/NEU-CLS/PS_223.bmp
1010,1,PS,./My_Datasets/Classification/NEU-CLS/PS_13.bmp
958,1,PS,./My_Datasets/Classification/NEU-CLS/PS_235.bmp
93,1,PS,./My_Datasets/Classification/NEU-CLS/PS_170.bmp
1462,1,PS,./My_Datasets/Classification/NEU-CLS/PS_96.bmp
1613,1,PS,./My_Datasets/Classification/NEU-CLS/PS_107.bmp
1332,1,PS,./My_Datasets/Classification/NEU-CLS/PS_300.bmp
293,1,PS,./My_Datasets/Classification/NEU-CLS/PS_5.bmp
1216,1,PS,./My_Datasets/Classification/NEU-CLS/PS_224.bmp
1310,1,PS,./My_Datasets/Classification/NEU-CLS/PS_26.bmp
1556,1,PS,./My_Datasets/Classification/NEU-CLS/PS_280.bmp
1392,1,PS,./My_Datasets/Classification/NEU-CLS/PS_84.bmp
1578,1,PS,./My_Datasets/Classification/NEU-CLS/PS_7.bmp
927,1,PS,./My_Datasets/Classification/NEU-CLS/PS_122.bmp
829,1,PS,./My_Datasets/Classification/NEU-CLS/PS_248.bmp
377,1,PS,./My_Datasets/Classification/NEU-CLS/PS_116.bmp
