,Image_Label,probs,types,Image_Path
1176,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1177.png
1427,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1428.png
1375,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1376.png
1391,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1392.png
515,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0516.png
1242,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1243.png
986,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0987.png
1383,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1384.png
1024,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1025.png
1398,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1399.png
2171,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2172.png
1186,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1187.png
2165,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2166.png
2366,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2367.png
1838,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1839.png
2426,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2427.png
1456,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1457.png
1438,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1439.png
253,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0254.png
677,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0678.png
1390,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1391.png
2121,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2122.png
1488,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1489.png
1410,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1411.png
218,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0219.png
1126,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1127.png
1007,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1008.png
1103,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1104.png
1840,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1841.png
290,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0291.png
1405,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1406.png
2368,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2369.png
1501,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1502.png
190,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0191.png
1415,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1416.png
2204,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2205.png
69,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0070.png
1674,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1675.png
223,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0224.png
1218,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1219.png
201,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0202.png
1025,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1026.png
892,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0893.png
1241,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1242.png
1084,2,0.6666666666666666,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1085.png
796,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0797.png
72,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0073.png
757,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0758.png
730,2,0.6666666666666666,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0731.png
