,Image_Label,Image_Class,Image_Path
527,2,In,./My_Datasets/Classification/NEU-CLS/In_238.bmp
476,2,In,./My_Datasets/Classification/NEU-CLS/In_109.bmp
613,2,In,./My_Datasets/Classification/NEU-CLS/In_114.bmp
260,2,In,./My_Datasets/Classification/NEU-CLS/In_47.bmp
169,2,In,./My_Datasets/Classification/NEU-CLS/In_29.bmp
797,5,Pa,./My_Datasets/Classification/NEU-CLS/Pa_184.bmp
784,5,Pa,./My_Datasets/Classification/NEU-CLS/Pa_294.bmp
399,5,Pa,./My_Datasets/Classification/NEU-CLS/Pa_286.bmp
838,5,Pa,./My_Datasets/Classification/NEU-CLS/Pa_131.bmp
225,5,Pa,./My_Datasets/Classification/NEU-CLS/Pa_30.bmp
1247,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_228.bmp
252,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_189.bmp
1440,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_161.bmp
1304,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_59.bmp
672,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_200.bmp
907,1,PS,./My_Datasets/Classification/NEU-CLS/PS_240.bmp
1512,1,PS,./My_Datasets/Classification/NEU-CLS/PS_128.bmp
824,1,PS,./My_Datasets/Classification/NEU-CLS/PS_298.bmp
415,1,PS,./My_Datasets/Classification/NEU-CLS/PS_174.bmp
1045,1,PS,./My_Datasets/Classification/NEU-CLS/PS_32.bmp
659,3,RS,./My_Datasets/Classification/NEU-CLS/RS_273.bmp
1268,3,RS,./My_Datasets/Classification/NEU-CLS/RS_109.bmp
262,3,RS,./My_Datasets/Classification/NEU-CLS/RS_243.bmp
1709,3,RS,./My_Datasets/Classification/NEU-CLS/RS_156.bmp
524,3,RS,./My_Datasets/Classification/NEU-CLS/RS_54.bmp
1401,0,Cr,./My_Datasets/Classification/NEU-CLS/Cr_178.bmp
748,0,Cr,./My_Datasets/Classification/NEU-CLS/Cr_97.bmp
615,0,Cr,./My_Datasets/Classification/NEU-CLS/Cr_277.bmp
867,0,Cr,./My_Datasets/Classification/NEU-CLS/Cr_296.bmp
1215,0,Cr,./My_Datasets/Classification/NEU-CLS/Cr_147.bmp
