,Image_Label,Image_Class,Image_Path
345,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-19.png
390,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/01130_0_01_06037_09875.bmp
310,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000096_0_03_12619_12690.bmp
308,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/04962_0_01_06478_04623.bmp
284,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000375_0_00_09320_08900.bmp
363,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000116_0_02_01840_09290.bmp
396,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-106.png
291,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000047_0_03_07243_05223.bmp
388,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000068_0_02_12117_13731.bmp
238,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-107.png
268,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000209_0_02_01551_02883.bmp
331,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000182_0_00_10539_16593.bmp
215,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-93.png
336,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000011_0_02_04598_17739.bmp
389,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000007_0_04_07393_14983.bmp
327,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000115_0_01_15342_04748.bmp
348,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000275_0_02_01833_13799.bmp
249,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000045_0_04_07993_06146.bmp
355,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/001039_0_01_14919_17635.bmp
212,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000680_0_00_07396_08513.bmp
201,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000007_0_04_07215_09935.bmp
223,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000427_0_00_10129_16193.bmp
328,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000846_0_01_14908_11959.bmp
228,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-60.png
281,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-36.png
350,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000007_0_04_07349_14871.bmp
254,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-80.png
250,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-94.png
352,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/图片 1.png-3.png
315,0,Mouse_bite,./My_Datasets/Classification/PCB-200/Mouse_bite/000074_0_00_10212_13332.bmp
