,Unnamed: 0,Image_Label,Image_Class,Image_Path
0,149,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_12_3.jpg
1,213,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_14_1.jpg
2,58,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_08_3.jpg
3,17,2,Short,./My_Datasets/Classification/PCB-Crop/Short/11_short_03_4.jpg
4,86,2,Short,./My_Datasets/Classification/PCB-Crop/Short/11_short_02_0.jpg
5,482,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_20_0.jpg
6,280,2,Short,./My_Datasets/Classification/PCB-Crop/Short/09_short_05_4.jpg
7,366,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_20_2.jpg
8,154,2,Short,./My_Datasets/Classification/PCB-Crop/Short/09_short_02_1.jpg
9,233,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_20_3.jpg
10,191,2,Short,./My_Datasets/Classification/PCB-Crop/Short/09_short_05_0.jpg
11,328,2,Short,./My_Datasets/Classification/PCB-Crop/Short/05_short_05_0.jpg
12,363,2,Short,./My_Datasets/Classification/PCB-Crop/Short/08_short_06_3.jpg
13,448,2,Short,./My_Datasets/Classification/PCB-Crop/Short/11_short_08_0.jpg
14,470,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_07_1.jpg
15,309,2,Short,./My_Datasets/Classification/PCB-Crop/Short/06_short_04_1.jpg
16,188,2,Short,./My_Datasets/Classification/PCB-Crop/Short/08_short_08_3.jpg
17,175,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_03_1.jpg
18,351,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_13_1.jpg
19,131,2,Short,./My_Datasets/Classification/PCB-Crop/Short/06_short_08_3.jpg
20,332,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_05_0.jpg
21,388,2,Short,./My_Datasets/Classification/PCB-Crop/Short/06_short_07_0.jpg
22,411,2,Short,./My_Datasets/Classification/PCB-Crop/Short/06_short_10_3.jpg
23,155,2,Short,./My_Datasets/Classification/PCB-Crop/Short/10_short_03_0.jpg
24,402,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_17_1.jpg
25,443,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_02_2.jpg
26,488,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_06_2.jpg
27,356,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_03_1.jpg
28,485,2,Short,./My_Datasets/Classification/PCB-Crop/Short/11_short_05_4.jpg
29,168,2,Short,./My_Datasets/Classification/PCB-Crop/Short/08_short_02_4.jpg
30,794,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/08_mouse_bite_06_3.jpg
31,537,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/10_mouse_bite_02_2.jpg
32,726,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/12_mouse_bite_04_3.jpg
33,525,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/12_mouse_bite_07_2.jpg
34,550,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/07_mouse_bite_02_2.jpg
35,719,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/10_mouse_bite_04_2.jpg
36,787,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/08_mouse_bite_01_3.jpg
37,952,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/09_mouse_bite_10_1.jpg
38,694,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/12_mouse_bite_06_0.jpg
39,737,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/01_mouse_bite_06_2.jpg
40,521,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/05_mouse_bite_07_0.jpg
41,974,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/05_mouse_bite_07_2.jpg
42,971,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/06_mouse_bite_05_4.jpg
43,856,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/08_mouse_bite_02_1.jpg
44,635,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/06_mouse_bite_10_2.jpg
45,707,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_04_4.jpg
46,500,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/04_mouse_bite_09_2.jpg
47,771,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/06_mouse_bite_01_2.jpg
48,948,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/01_mouse_bite_18_0.jpg
49,556,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/07_mouse_bite_07_0.jpg
50,644,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_04_1.jpg
51,569,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_09_3.jpg
52,585,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_04_3.jpg
53,683,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/06_mouse_bite_10_3.jpg
54,746,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/08_mouse_bite_07_0.jpg
55,583,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_02_2.jpg
56,749,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/11_mouse_bite_03_3.jpg
57,633,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/12_mouse_bite_01_1.jpg
58,513,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/07_mouse_bite_08_1.jpg
59,871,0,Mouse_bite,./My_Datasets/Classification/PCB-Crop/Mouse_bite/06_mouse_bite_06_3.jpg
60,997,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/05_open_circuit_01_1.jpg
61,1214,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/05_open_circuit_01_2.jpg
62,1444,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/01_open_circuit_13_0.jpg
63,1257,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/04_open_circuit_19_0.jpg
64,1055,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/10_open_circuit_03_0.jpg
65,1415,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/01_open_circuit_16_0.jpg
66,1098,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/01_open_circuit_17_2.jpg
67,1267,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/08_open_circuit_03_1.jpg
68,985,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/04_open_circuit_09_2.jpg
69,1323,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/08_open_circuit_04_2.jpg
70,993,1,Open_circuit,./My_Datasets/Classification/PCB-Crop/Open_circuit/10_open_circuit_06_3.jpg
