,Unnamed: 0,Image_Label,Image_Class,Image_Path
0,665,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000058_1.jpg
1,1376,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100054_2.jpg
2,249,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085079_2.jpg
3,675,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085208_0.jpg
4,590,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085264_1.jpg
5,270,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085247_2.jpg
6,678,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000057_2.jpg
7,1193,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085291_7.jpg
8,1439,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041067_1.jpg
9,1292,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041070_7.jpg
40,40,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_06_1.jpg
102,102,2,Short,./My_Datasets/Classification/PCB-Crop/Short/06_short_11_1.jpg
178,178,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_03_2.jpg
311,311,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_02_4.jpg
181,181,2,Short,./My_Datasets/Classification/PCB-Crop/Short/01_short_17_0.jpg
454,454,2,Short,./My_Datasets/Classification/PCB-Crop/Short/10_short_04_2.jpg
23,23,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_04_0.jpg
424,424,2,Short,./My_Datasets/Classification/PCB-Crop/Short/09_short_04_4.jpg
403,403,2,Short,./My_Datasets/Classification/PCB-Crop/Short/04_short_07_0.jpg
476,476,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_03_1.jpg
33,33,2,Short,./My_Datasets/Classification/PCB-Crop/Short/12_short_08_1.jpg
417,417,2,Short,./My_Datasets/Classification/PCB-Crop/Short/09_short_06_3.jpg
