,Image_Label,Image_Class,Image_Path
1109,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085220_3.jpg
346,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100126_0.jpg
439,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085215_7.jpg
333,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300136_1.jpg
1457,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041092_1.jpg
1440,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085308_1.jpg
246,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600017_1.jpg
613,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085022_2.jpg
1362,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041045_1.jpg
1173,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085186_6.jpg
716,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100043_1.jpg
983,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085212_4.jpg
38,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041070_1.jpg
1293,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085044_1.jpg
1276,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000050_1.jpg
441,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600005_1.jpg
165,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041162_5.jpg
585,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000197_1.jpg
629,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085306_5.jpg
1321,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085299_1.jpg
1429,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100168_1.jpg
947,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085303_2.jpg
1105,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085265_2.jpg
1447,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000061_1.jpg
303,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100140_1.jpg
842,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085099_2.jpg
865,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000121_1.jpg
43,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600025_5.jpg
963,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085054_8.jpg
139,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000025_3.jpg
274,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085100_8.jpg
1282,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100042_1.jpg
