,Image_Label,Image_Class,Image_Path
984,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_52.bmp
1741,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_237.bmp
484,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_168.bmp
816,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_53.bmp
782,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_202.bmp
1090,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_111.bmp
1449,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_227.bmp
918,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_80.bmp
143,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_232.bmp
783,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_264.bmp
1483,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_124.bmp
1197,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_19.bmp
1267,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_152.bmp
879,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_76.bmp
1427,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_248.bmp
1765,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_209.bmp
387,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_188.bmp
828,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_28.bmp
229,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_55.bmp
964,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_47.bmp
1594,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_97.bmp
847,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_229.bmp
966,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_141.bmp
353,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_38.bmp
363,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_4.bmp
483,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_101.bmp
777,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_121.bmp
1023,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_160.bmp
1288,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_250.bmp
1391,4,Sc,./My_Datasets/Classification/NEU-CLS/Sc_49.bmp
